"{Big Man,Frederick Foswell,Patch,Patch; Big Man}","{Stan Lee,Steve Ditko}","Frederick Foswell, also known as the Big Man and Patch, is a fictional character in the Marvel Universe.",,,"Frederick Foswell","{}","{He was adept at disguise}",0,0,573,0,0,"{Frederick Foswell}","{}","Frederick Foswell","{Daily Bugle,Enforcers}",,"https://en.wikipedia.org/wiki/Frederick_Foswell"
"{Dr. Hartley,Frederick Slade}","{Clayton Henry,Frank Tieri}","Frederick Slade is a fictional character and mutant in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1e/Fredrich_slade_profile.JPG/200px-Fredrich_slade_profile.JPG","Frederick Slade","{}","{Molecular rearrangement,Teleportation}",0,0,551,0,0,"{Frederick Slade}","{Mutant}","Frederick Slade","{Clan Akkaba}",,"https://en.wikipedia.org/wiki/Frederick_Slade"
"{Fredzilla}","{Chris Claremont,David Nakayama}","Fred (nicknamed Fredzilla) is a fictional character appearing in books published by Marvel Comics, in particular Big Hero 6, which features a team of superheroes of which he is a member.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Fred_%28Marvel_Comics%29.jpg/250px-Fred_%28Marvel_Comics%29.jpg","Fredzilla","{}","{Aura generation,Kaiju,Kaiju aura generation}",0,0,3284,0,0,"{Fred}","{Human}","Fredzilla","{Big Hero 6}",,"https://en.wikipedia.org/wiki/Fredzilla"
"{Coachwhip,Free Spirit}","{Dave Hoover,Mark Gruenwald}","Free Spirit is a fictional character in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/67/Freespiritmu0.jpg/200px-Freespiritmu0.jpg","Free Spirit","{Captain America}","{Peak human strength,Physical resistance,Stamina}",0,0,608,0,0,"{Cathy Webster}","{}","Free Spirit","{}",,"https://en.wikipedia.org/wiki/Free_Spirit_(comics)"
"{Freedom Ring}","{Andy Kuhn,Robert Kirkman}","Freedom Ring (real name Curtis Doyle) is a fictional superhero in the Marvel Comics universe, created by writer Robert Kirkman.",,"https://upload.wikimedia.org/wikipedia/en/thumb/8/89/Freedomring.png/150px-Freedomring.png","Freedom Ring","{}","{Durability,Speed,Stamina,Superhuman strength}",0,0,289,0,0,"{Curtis Doyle}","{}","Freedom Ring","{}",,"https://en.wikipedia.org/wiki/Freedom_Ring"
"{Black Rook,Friedrich Von Roehm}","{Bill Sienkiewicz,Chris Claremont}","Friedrich Von Roehm, also known as the Black Rook is a Marvel Comics supervillain, and an adversary of the X-Men.Von Roehm possesses a hereditary ability that is likened to lycanthropy.",,,"Friedrich Von Roehm","{}","{Lycanthropy,State resembling}",0,0,219,0,0,"{Friedrich Von Roehm}","{}","Friedrich Von Roehm","{Hellfire Club}",,"https://en.wikipedia.org/wiki/Friedrich_Von_Roehm"
"{Eugene Colorito,Frog-Man Jr.,Frogicus Mega-Foolicus,Kermit,The Fabulous Frog-Man}","{J. M. DeMatteis,Kerry Gammill,Mike Esposito}","Frog-Man (Eugene Patilio) is a minor comedic superhero created by writer J. M.",,"http://x.annihil.us/u/prod/marvel/i/mg/f/60/4def9bf15ce30/standard_xlarge.jpg","Frog-Man","{}","{}",2,1,569,2,3,"{Eugene Paul Patilio}","{Human}","Frog-Man","{Action Pack,Misfits}","http://marvel.com/characters/740/frog-man","https://en.wikipedia.org/wiki/Frog-Man"
"{Croaker,Frog' LeBlanc,Frog-Man,Frog-Man II}","{Bob Powell,Stan Lee,Wally Wood}","For the Marvel superhero, see Frog-Man.Frog-Man is the name of two fictional characters in Marvel Comics.",,"http://x.annihil.us/u/prod/marvel/i/mg/f/60/4def9bf15ce30/standard_xlarge.jpg","Frog-Man (Ani-Men)","{}","{Agility,Expert french kickboxer,Frog-like legs,Leaping,Stamina,Superhuman strength}",2,1,217,2,3,"{Francois LeBlanc}","{}","Frog-Man","{Ani-Men}","http://marvel.com/characters/740/frog-man","https://en.wikipedia.org/wiki/Frog-Man_(Ani-Men)"
"{Fu Manchu}","{Al Milgrom,Jim Starlin,Sax Rohmer,Steve Englehart}","Fu Manchu is the name of a fictional supervillain appearing in American comic books published by Marvel Comics.",,,"Fu Manchu","{}","{Genius-level intellect,Hypnosis,Martial arts expert,Medical practioner,Medical practitioner}",0,0,253,0,0,"{Zheng Zhu,Zheng Zu}","{}","Fu Manchu","{Shadow Council,Si-Fan}",,"https://en.wikipedia.org/wiki/Fu_Manchu_(comics)"
"{The Fury}","{Alan Davis,Alan Moore}","The Fury is a fictional android character appearing in comic books published by Marvel Comics, as an adversary of Captain Britain and the X-Men.",,"https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Lindamcquillen_.jpg/250px-Lindamcquillen_.jpg","Fury","{Mad Jim Jaspers}","{Energy blasts,Regeneration}",0,0,874,0,0,"{}","{}","Fury","{}",,"https://en.wikipedia.org/wiki/Fury_(Marvel_Comics)"
"{Fusion}","{Denny O'Neil,John Romita, Jr.,Mark Buckingham,Paul Jenkins}","Fusion is a name of two fictional, supervillains owned by Marvel Comics who exist in that company's Marvel Universe.",,,"Fusion","{}","{Emit radiation,Emit radiation. (i),Enhanced strength,Expert acrobat,Hi-tech equipment,Hi-tech equipment. (ii)}",0,0,226,0,0,"{Hubert,Hubert and Pinky Fusser (I),Markley,Markley (First name unknown) (II),Pinky Fusser}","{}","Fusion","{Doctor Octopus,Dr. Octopus}",,"https://en.wikipedia.org/wiki/Fusion_(Marvel_Comics)"
"{Futurist}","{John Byrne,Marv Wolfman}","Futurist (Randolph James) is a fictional character in the Marvel Universe.",,,"Futurist","{Alpha the Ultimate Mutant}","{Fly}",0,0,235,0,0,"{Randolph James}","{human mutate}","Futurist","{}",,"https://en.wikipedia.org/wiki/Futurist_(comics)"
"{Bridge,G. W,G.W. Bridge}","{Fabian Nicieza,Rob Liefeld}","George Washington 'G.",,"https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Gebridge.jpg/250px-Gebridge.jpg","G. W. Bridge","{}","{Firearms,Skilled strategist}",0,0,844,0,0,"{George Washington Bridge}","{}","G. W. Bridge","{S.H.I.E.L.D,Six Pack,Weapon P.R.I.M.E}",,"https://en.wikipedia.org/wiki/G._W._Bridge"
"{Gabriel}","{Chris Matonti,J.D. Matonti,Julia Coppola}","John Gabriel is a fictional character, a superhero that appears in theNEW-GEN comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/a/a7/Gabriel_New-Gen.jpg","Gabriel (New-Gen)","{}","{Energy blast,Energy blasts,Genius level intellect,Space,Superhuman strength,Technopathy,Telekinesis}",0,0,45,0,0,"{John Gabriel}","{Human}","Gabriel","{A.P.N.G}",,"https://en.wikipedia.org/wiki/Gabriel_(New-Gen)"
"{Gabriel the Devil Hunter}","{Billy Graham,Doug Moench}","Gabriel the Devil Hunter is a fictional character in the Marvel Universe who appeared as an exorcist in several of Marvel's occult titles.",,"https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Gabriel_the_Devil_Hunter.png/175px-Gabriel_the_Devil_Hunter.png","Gabriel the Devil Hunter","{}","{Exorcism,Limited to,Limited to exorcism,Magic user}",0,0,146,0,0,"{Gabriel,Gabriel Rosetti,although some of his earlier appearances imply that is his last name}","{}","Gabriel the Devil Hunter","{}",,"https://en.wikipedia.org/wiki/Gabriel_the_Devil_Hunter"
"{Gaia,Guardian of the Universal Amalgamator}","{Andy Smith,Larry Hama}","Gaia, also known as the Guardian of the Universal Amalgamator, is a fictional comic book superhero in the Marvel Comics universe, possibly a mutant or extraterrestrial.",,"https://upload.wikimedia.org/wikipedia/en/thumb/a/af/GaiaX.jpg/250px-GaiaX.jpg","Gaia","{}","{Psychokinesis,Reality warping,Reshape any matter,Telekinesis,Telepathy}",0,0,458,0,0,"{unknown}","{Mutant}","Gaia","{Generation X}",,"https://en.wikipedia.org/wiki/Gaia_(Marvel_Comics)"
"{Ashta,Devourer of Worlds,Galactus,God of Oblivion,The Monster of all Worlds,The Origin of Galactus,The hunger that does not cease}","{Jack Kirby,Stan Lee}","Galactus is a fictional character appearing in American comic books published by Marvel Comics.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/03/528d31a791308/standard_xlarge.jpg","Galactus","{}","{Cosmic awareness,Energy,Life-force manipulation,Matter,Reality alteration,Telekinesis,Telepathy}",106,5,42290,50,101,"{Galan}","{}","Galactus","{God Squad,Heralds of Galactus,Ultimates}","http://marvel.com/characters/751/galactus","https://en.wikipedia.org/wiki/Galactus"
"{Galaxy Master}","{Herb Trimpe,Stan Lee}","Galaxy Master is a fictional character, a comic book supervillain in the Marvel Comics Universe.The Galaxy Master is a monstrous but intelligent bio-mechanical cosmic entity created by extra-dimensional beings.",,"https://upload.wikimedia.org/wikipedia/en/thumb/3/32/GalaxyMasterTwo.png/250px-GalaxyMasterTwo.png","Galaxy Master","{Abomination}","{Capable of manipulating,Damage done to it,Firing beams of energy,Shapeshifting}",0,0,273,0,0,"{}","{}","Galaxy Master","{}",,"https://en.wikipedia.org/wiki/Galaxy_Master"
"{Death,Gambit,Le Diable Blanc,Ragin' Cajun,Robert Lord,Rémy LeBeau}","{Chris Claremont,Jim Lee}","Gambit is a fictional superhero appearing in American comic books published by Marvel Comics, commonly in association with the X-Men.","http://i.annihil.us/u/prod/marvel/i/mg/3/50/537bab0026996.gif","http://i.annihil.us/u/prod/marvel/i/mg/9/40/537baad144c79/standard_xlarge.jpg","Gambit","{}","{Acceleration,Acrobat,Disintegration,Foresight via tarot cards,Kinetic conversion,Kinetic energy control,Manipulation,Martial artist,Skilled card-thrower,Static generation}",299,11,28419,85,375,"{Remy Etienne LeBeau}","{Mutant}","Gambit","{All-New X-Factor,Crimson Pirates,Horsemen of Apocalypse,Jean Grey School,LeBeau Clan,Marauders,Thieves' Guild,Thieves' guild,X-Factor,X-Mansion,X-Men,X-Treme Sanctions Executive,XSE}","http://marvel.com/characters/19/gambit","https://en.wikipedia.org/wiki/Gambit_(comics)"
"{Gamesmaster,Harold Smith}","{Whilce Portacio}","Gamesmaster (Jeremy Stevens) is a fictional mutant character in the Marvel Comics Universe.",,,"Gamesmaster","{}","{}",0,0,415,0,0,"{Jeremy Stevens}","{Mutant}","Gamesmaster","{Upstarts}",,"https://en.wikipedia.org/wiki/Gamesmaster_(comics)"
"{Bambi Long,Gamora,The Most Dangerous Woman in the Universe}","{Jim Starlin}","Gamora is a fictional character appearing in American comic books published by Marvel Comics.","http://i.annihil.us/u/prod/marvel/i/mg/b/e0/537bab90b6c0e.gif","http://i.annihil.us/u/prod/marvel/i/mg/9/70/537bab57b84d4/standard_xlarge.jpg","Gamora","{}","{Agility,Durability,Gymnast,Highly skilled assassin,Skilled martial artist,Speed,Superhuman strength}",10,3,12490,5,10,"{Gamora}","{Zen-Whoberis}","Gamora","{Annihilation,Guardians of the Galaxy,Guardians of the Galaxy (2008 team),Infinity Watch,Phalanx,United Front}","http://marvel.com/characters/20/gamora","https://en.wikipedia.org/wiki/Gamora"
"{Gardener}","{Bill Mantlo,John Byrne}","The Gardener (Ord Zyonz) is a fictional character, one of the known Elders of the Universe in the Marvel Comics universe.",,,"Gardener","{}","{}",0,0,688,0,0,"{Ord Zyonz}","{from Seyfert galaxy M-77}","Gardener","{Elders of the Universe}",,"https://en.wikipedia.org/wiki/Gardener_(comics)"
"{Edward Cobert,Gargantua,Leviathan}","{Alan Kupperberg,J.M. DeMatteis}","Gargantua (Edward Cobert) is a fictional character from Marvel Comics.",,,"Gargantua","{}","{Durability,Mass manipulation,Size,Size-shifting,Skilled biochemist,Superhuman strength}",0,0,372,0,0,"{Edward Cobert}","{}","Gargantua","{Masters of Evil,S.H.I.E.L.D,Secret Empire}",,"https://en.wikipedia.org/wiki/Gargantua_(comics)"
"{Gargouille}","{Ivan Reis,Joe Edkin,John Ostrander}","Gargouille (Lavinia LeBlanc) is a fictional mutant villain character in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/8/87/XMEN-Gargouille.jpg","Gargouille","{}","{Agility,Balance,Coordination,Endurance,Flight,Reflexes,Senses,Speed,Superhuman strength,Talons}",0,0,154,0,0,"{Lavinia LeBlanc}","{Mutant}","Gargouille","{Acolytes}",,"https://en.wikipedia.org/wiki/Gargouille_(comics)"
"{Gargoyle}","{Don Perlin,J. M. DeMatteis,Jack Kirby,Stan Lee}","For the comic book series about the Disney show, see Gargoyles (comics)Gargoyle is a name shared by two fictional characters appearing in the Marvel Comics universe.",,,"Gargoyle","{}","{Durability,Flight,Highly intelligent,Physical resistance,Regeneration,Superhuman strength}",0,0,2651,0,0,"{Isaac Christians,Yuri Topolov}","{}","Gargoyle","{Defenders,Heroes for Hire,KGB}",,"https://en.wikipedia.org/wiki/Gargoyle_(comics)"
"{Garokk,Lazarus,Terminus,The Petrified Man}","{Jack Kirby,Roy Thomas}","Garokk (also known as the Petrified Man) is a fictional character that appears in comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/63/Garokk.PNG/150px-Garokk.PNG","Garokk","{Magneto,Zaladane}","{Durability,Energy,Immortality,Matter manipulation,Shape-shifting,Stamina,Superhuman strength,Telepathy}",0,0,481,0,0,"{Kirk Marston,Kirk Marston (second body),Unknown,Unknown (first body)}","{}","Garokk","{}",,"https://en.wikipedia.org/wiki/Garokk"
"{Garrison Kane,Kane,Weapon X}","{Fabian Nicieza,Rob Liefeld}","Garrison Kane, also known as Weapon X and Kane, is a fictional character from the Marvel Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c003e9db374b/standard_xlarge.jpg","Garrison Kane","{}","{Use them}",10,0,3057,8,11,"{Garrison Kane}","{}","Garrison Kane","{Clan Chosen,Department K,Six Pack,Weapon P.R.I.M.E,Weapon X}","http://marvel.com/characters/2720/garrison_kane","https://en.wikipedia.org/wiki/Garrison_Kane"
"{Gatecrasher}","{Alan Davis,Jamie Delano}","Gatecrasher is a fictional character in the Marvel Universe.",,,"Gatecrasher","{}","{}",0,0,297,0,0,"{}","{}","Gatecrasher","{Technet}",,"https://en.wikipedia.org/wiki/Gatecrasher_(Marvel_Comics)"
"{Gateway}","{Chris Claremont,Marc Silvestri}","Gateway is a fictional comic book superhero in the Marvel Comics Universe, an Australian mutant with the ability to teleport objects and people from one location to another.",,"http://x.annihil.us/u/prod/marvel/i/mg/5/f0/4c003ef236e72/standard_xlarge.jpg","Gateway","{}","{Postcognition,Precognition,Remote viewing,Telepathy,Teleportation}",25,3,898,11,21,"{}","{Mutant}","Gateway","{Generation X,Reavers,X-Men}","http://marvel.com/characters/769/gateway","https://en.wikipedia.org/wiki/Gateway_(comics)"
"{Gauntlet}","{Chris Claremont,Jim Lee,Whilce Portacio}","Gauntlet is a fictional supervillain in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Gauntlet_Inhumans.jpg/250px-Gauntlet_Inhumans.jpg","Gauntlet (Inhuman)","{}","{High-powered rifle,Missiles,Such as a flamethrower}",0,0,891,0,0,"{}","{Inhumans}","Gauntlet","{Dark Riders}",,"https://en.wikipedia.org/wiki/Gauntlet_(Inhuman)"
"{Gauntlet,Joseph Green}","{Dan Slott,Eric Powell,Stefano Caselli}","The Gauntlet (Joseph Green), is a comic book superhero in Marvel Comics.",,"http://i.annihil.us/u/prod/marvel/i/mg/7/20/535ff2a48869b/standard_xlarge.jpg","Gauntlet","{}","{Hand,Right hand controls large}",25,4,540,9,27,"{Joseph Green}","{}","Gauntlet","{Avengers Resistance,Counter Force,Fifty State Initiative,New Warriors,The Initiative,United States Army}",,"https://en.wikipedia.org/wiki/Gauntlet_(comics)"
"{Gazelle}","{George Pérez,Len Wein}",,,,"Gazelle","{}","{}",0,0,83,0,0,"{}","{}","Gazelle","{Salem's Seven}",,"https://en.wikipedia.org/wiki/Gazelle_(Marvel_Comics)"
"{Gazelle}","{Chris Matonti,J.D. Matonti,Julia Coppola}","Gazelle (Elle) is a fictional character, a superhero that appears in theNEW-GEN comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Gazelle_new_gen.jpg/200px-Gazelle_new_gen.jpg","Gazelle (New-Gen)","{}","{Anthropomorphic,Enhanced reflexes,Form,Gazelle-like,Speedster (fiction),Superspeed}",0,0,75,0,0,"{Elle}","{Human}","Gazelle","{A.P.N.G,A.P.N.G., Gabriel,Gabriel}",,"https://en.wikipedia.org/wiki/Gazelle_(New-Gen)"
"{Gazer,War}","{Peter Milligan,Peter MilliganSalvador Larroca,Salvador Larroca}","Gazer is a fictional character, a mutant in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/7/71/GazerWar.png/250px-GazerWar.png","Gazer","{}","{Optic blasts,Physical resistance,Superhuman strength}",0,0,1449,0,0,"{unrevealed}","{Human Mutant,Human Mutate}","Gazer","{Four Horsemen of Apocalypse,Horsemen of Apocalypse,NASA}",,"https://en.wikipedia.org/wiki/Gazer"
"{Geiger}","{Dan Slott,Ken Lashley}","Geiger is not to be confused with 'Count Geiger', the superhero title character of Michael Bishop's novel Count Geiger's Blues.Geiger (Delilah 'Dee Dee' Dearborn) is a fictional character in the Marvel Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/9/20/52740dec5e17a/standard_xlarge.jpg","Geiger","{}","{}",0,0,324,0,0,"{Delilah Dearborn}","{}","Geiger","{Empire State University,The Initiative}","http://marvel.com/characters/776/geiger","https://en.wikipedia.org/wiki/Geiger_(comics)"
"{Geldoff,Proton}","{Brian Michael Bendis,Mark Bagley}","Geldoff is a fictional character in Marvel Comics who first appeared in the Ultimate Marvel Universe's Ultimate Spider-Man #40 (July 2003) written by Brian Michael Bendis with art from Mark Bagley.",,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Ulgeldoff.jpg/150px-Ulgeldoff.jpg","Geldoff","{}","{Can generate}",0,0,437,0,0,"{Geldoff}","{}","Geldoff","{}",,"https://en.wikipedia.org/wiki/Geldoff"
"{Gemini}","{Roy Thomas,Sal Buscema}","Gemini is the name of different characters in Marvel Comics.",,,"Gemini","{}","{}",0,0,221,0,0,"{Joshua Link}","{}","Gemini","{Zodiac}",,"https://en.wikipedia.org/wiki/Gemini_(Marvel_Comics)"
"{Genesis,Mr. Tolliver,The Other}","{(story) and,Fabian Nicieza,Rob Liefeld}","Genesis (Tyler Dayspring) is a fictional character in the comic books published by Marvel Comics.",,"http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c003eeedf93c/standard_xlarge.jpg","Genesis","{}","{}",3,0,3902,1,3,"{Tyler Dayspring}","{Mutant}","Genesis","{Askani,Askani Clan Chosen,Dark Riders}","http://marvel.com/characters/783/genesis","https://en.wikipedia.org/wiki/Genesis_(comics)"
"{Captain Marvel,Genis-Vell,Legacy,Photon}","{Ron Lim,Ron Marz}","Genis-Vell, also known as Legacy, Captain Marvel, and Photon, is a fictional superhero (and sometime antihero) in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Capitanmarvel3.png/250px-Capitanmarvel3.png","Genis-Vell","{}","{Absorption,Dimension transportation,Durability,Energy blasts,Flight,Manipulation,Speed,Stamina,Super strength,Wields nega-bands}",0,0,2533,0,0,"{Genis-Vell}","{}","Genis-Vell","{Kree,Kree Space Navy,Thunderbolts}",,"https://en.wikipedia.org/wiki/Genis-Vell"
"{Gentle}","{Chris Yost,Christopher Yost,Craig Kyle,Mark Brooks}","Gentle (Nezhno Abidemi) is a fictional character, a mutant in the Marvel Comics Universe, and a member of the student body of the Xavier Institute.",,"https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Gentleprofile.jpg/250px-Gentleprofile.jpg","Gentle","{}","{Extreme strength}",0,0,995,0,0,"{Nez,Nezhno Abidemi}","{Mutant}","Gentle","{Jean Grey School Students,New X-Men,Storm's training squad,X-Mansion,X-Men-In-Training,Xavier Institute}",,"https://en.wikipedia.org/wiki/Gentle_(comics)"
